rainfall,land_slope,drainage_efficiency,urbanization_rate,river_level,soil_saturation,impervious_area,catchment_area,flood_duration,water_retention,vegetation_index,soil_type_index,target
579.3792198447356,3.462894073314412,0.6085272726964666,27.785277608971228,7.810075396529964,16.625533034970065,63.920182938995985,222.86491045143458,190.65221402228553,90.85414487208506,0.6592445370508719,0.7987718291146285,1
485.03840886987666,31.332994914516288,0.3495063720868188,27.631910846585363,49.42104969817405,37.97374048216488,23.568253457588494,418.0593077725213,23.752469618089638,143.91168265308698,0.34478692865453653,0.9451897611270066,1
182.7682615040224,15.294373369562976,0.11409578488793337,43.2018927594506,48.86399662832236,61.71942271169667,71.36602831121537,132.4835307777215,65.1315348191003,21.49064328837731,0.8936486490904808,0.6085046129707865,1
58.60326840383032,32.614504718794265,0.15124682873493456,98.0368740942185,39.69090519540198,96.98188646337847,87.36780345607488,224.3162958088671,205.22626127938562,169.22383711102236,0.29151692815119234,0.25462686665289547,0
410.53981590729416,2.9410353359524066,0.2253169299512351,6.750254668382194,32.97114810409988,72.76311376996887,12.680179912676003,268.84606429548575,83.15262889888012,147.14359735562198,0.5627115433422029,0.924147949136699,1
264.0914962437608,14.188065202377466,0.250966661340298,51.870099438059505,28.890352512554234,92.26037570939579,86.65956885955035,331.81236038364983,233.53088388339867,42.34335569239314,0.0997309723438824,0.7753157538803761,1
73.2229409068673,24.277108156890176,0.8506160578411378,17.936468201221047,43.305077268891736,76.2212058314177,59.35752544142979,391.98592525279474,235.13624034572635,29.05720194915733,0.9219556301327502,0.5744284830031445,1
297.1061460667621,35.58254241775336,0.5612227882825249,97.06765454097442,14.471976080974397,59.171696889240046,12.711049086702397,197.40364143912802,64.38624490885361,63.25846974512488,0.14077045777121333,0.695640215718936,0
20.633112669131037,14.343862631943146,0.5233909113743664,11.33035047274642,23.38406062424385,19.202336913634454,42.7541855359712,323.023472048298,9.834773339973708,195.21411720638088,0.22489680573040727,0.9243163550074291,0
545.5922412472693,28.165111939665408,0.11476887186921747,40.36010023615913,30.969498468325096,66.66856518925131,16.08602934850979,75.30547653425957,169.215188209291,51.36631491341173,0.558134158128215,0.7123940284729217,1
155.26798896001014,39.86899867062842,0.860139693349435,73.78849848346061,20.559523793474554,62.337956595990704,70.03478888665695,466.3240502712393,108.2367606356025,91.22544178932665,0.7640930002129815,0.368374507584734,1
397.51337061238917,27.713843468203706,0.7228143032084837,70.45544280274453,21.3743227045134,60.24691704572665,75.88681344179497,191.52940321050178,24.180682550298307,6.004045143467263,0.619351305936299,0.7130282022890967,1
187.02664565364657,10.48317636391352,0.06766836190000158,42.272863689393226,16.51423337510422,48.978586798824075,10.579652027279895,364.7607109882192,169.80547655473026,79.4455059132465,0.23213391280015616,0.04027816273538787,0
312.0408127066865,1.098035170044211,0.7078350972297687,34.652416795271826,28.2115908342268,52.86566039892756,50.613985269464436,10.170540941088824,7.4819781868610935,114.26400308662055,0.0009430425274903342,0.38641556183058123,0
328.02616760596777,39.15444932554185,0.5435382173426461,39.76123785528706,42.5287264007558,33.44425271181041,81.46250560259172,102.5935714524035,208.8472057181381,190.624922501593,0.7571505803074392,0.4063230318455793,1
110.91267331531623,0.9571234882674212,0.08172534574677826,26.42762631586393,10.076418900315643,51.931269264230316,93.61630415509966,243.541272161789,33.27660698719289,103.34720898801288,0.9852073259110937,0.16683823442083467,0
581.7507766587352,39.361575270788975,0.45830064152865646,20.53329387067998,46.72165193767207,19.755590567847825,51.351786674177,439.12623386617327,30.554850899214003,163.82146523553754,0.8099131203060904,0.023085480551770177,0
465.0796940166687,23.80217103122454,0.484696287130047,48.303969755889,34.45438268741148,80.51743973603767,95.02792236114071,263.6275749753386,42.161351512460286,109.42552851378011,0.46020661815661534,0.13338123663774282,1
563.6993649385134,42.25804643308033,0.16577454016327575,26.853375606760732,41.16366063400151,18.577695469870783,53.56889704560298,464.9352411469395,230.46392603809596,8.15700268710362,0.9037672613991066,0.6546214957970551,1
536.8964102565893,35.94524560981494,0.9456981470002823,28.746166489725013,27.809534631500583,8.496628988946641,39.419049459990795,241.89844829139818,166.36064646092305,63.001655037954805,0.40984767311835,0.8022888163636875,1
358.73998728665106,44.90703497400018,0.8499753714806619,65.67560634745571,38.97583507120317,43.62460263571574,84.82031285528954,245.22454836797496,192.3291685112728,115.10990156622066,0.5249340842434675,0.9882034927269742,1
553.12454101387,15.782031695326957,0.6690223373291083,96.85373316998923,0.8100198669733605,65.83074395060619,49.2982710458089,59.873394250265946,95.43239657586072,190.11879318622488,0.47712976739568325,0.3463635031084943,1
53.0955012311517,34.52347300190071,0.4622955610006072,60.363720055937506,40.91902123897676,43.771682493354135,47.190251056452304,401.3281220761099,80.71505460118934,171.82607195024667,0.44762387266552495,0.5993792222611017,0
117.58971745148712,18.0868911124159,0.4117655415845085,7.697946706496628,2.006942954268326,27.67541319513086,49.03124894098283,123.48270623353125,56.27616162796079,45.67112283576953,0.7751907692939057,0.9371449668151219,0
27.13637334632284,21.594402913675896,0.6509734671509542,7.558361385406698,44.49566881814312,55.817118389044076,84.67850018697453,449.8062446861575,115.35552679497815,44.0219660038327,0.526768907269492,0.16704178133815262,0
195.1981984579586,28.237745844826655,0.5454318694069055,95.1423220845566,49.59813736193217,34.700233541219994,83.19415416880521,455.41211016519804,132.43889604820043,40.23459342278015,0.31671712202521607,0.7176455863427427,1
233.2063738136892,39.315470138385244,0.062273105881885615,29.729079030733363,14.70337310883889,93.28676901266331,40.35199924402112,471.65505593707485,151.6259624766613,184.49977926050062,0.2581581676584783,0.7549787331491632,0
162.80941906433753,44.28375611396828,0.5125026487703317,9.206698608247542,10.515927814289682,92.2645139603572,33.3299859870525,260.115244551545,61.70844095968668,170.53323062034414,0.037747316967433386,0.08897553586933837,0
497.2425054911576,34.572303623903316,0.8064036172328395,59.90445871503815,38.26816819290204,50.23718199720955,49.19280240391293,338.54689239182215,227.67697941671776,154.97668645058974,0.583195161883046,0.861249385183065,1
214.05199601615357,18.79950519753002,0.45923987759695806,62.36487782902661,12.651317046012661,32.78839940182585,57.277250973710906,389.2579400308318,40.7420395697126,78.54702284484551,0.2299614154010342,0.8131050471108439,0
168.56070581242847,18.961065102468158,0.05195657755426841,64.85048201186882,43.278119158610174,73.71324139566391,23.833721062799697,65.5073093252328,231.75676194393895,100.87614085975336,0.1481339220163831,0.033403006577434446,0
325.61764989494907,33.19120357150012,0.7862781993840331,26.74020278575413,5.142129607873835,3.671294348306664,79.39550847155907,300.4785974987486,3.565469401800909,92.86634895903056,0.6538299638276777,0.09108441488005148,0
84.55453498485758,10.744971559573605,0.2013637821359744,1.5110684214475034,6.297759818967913,47.47690060436513,48.648276573242285,17.148950651655838,115.47016603604294,50.67962151187453,0.6812092578215488,0.04912689389185232,0
481.3181884524238,4.97133509091276,0.2586208348880388,96.50153694544719,48.957577755030776,33.63233942703335,33.40455484199596,248.78304169436294,80.00828114797507,101.00560922975339,0.752154892257666,0.3347435317993622,1
44.730386207862495,15.957997093834944,0.1647063534322959,25.089304569110247,33.69194491350023,92.05358851025547,10.68209929639906,77.4213408101137,107.78961934326018,6.099309570550893,0.5035768963385915,0.5092889906799262,0
592.1321619603103,12.925754624433678,0.33021506487149754,67.60262880525475,42.34436122144764,1.2003027272682543,23.884516040360694,91.46146298104235,136.95949895538936,26.362074699491835,0.8940546052038866,0.5323477279546288,1
463.34686157799445,13.333865420519555,0.756751505688635,70.66298698787095,16.2164688675759,55.28148757183491,94.92811717559837,182.52378334630077,104.54139792305017,177.31791923378927,0.9363427533982278,0.26766675976944265,1
119.22940892050345,10.512348797245947,0.5193858595039373,61.00074170794857,33.82418747603022,74.0663581066626,30.50996868195266,216.2185833582515,99.56324407238279,150.33595340628466,0.8073709397924894,0.9115968865602742,1
3.3132702741614395,1.8941935336362847,0.20488127415071256,31.290739421364822,29.71209136542986,48.50179875240413,16.885928936703532,311.58621226609364,175.85361969919356,84.57368181181741,0.6355934820081872,0.3682627898719132,0
489.2768570729005,0.8043270630036214,0.8778300781520408,27.109625376406576,30.15750600614735,8.540303016272166,46.06727916549932,37.21420921925783,164.61030602075152,103.43007245677545,0.30372095359118867,0.0455501559653525,1
424.11440630857027,44.44750753812142,0.8795818549515292,59.76682827027031,34.126622976886075,97.24613900279022,30.70877433602487,251.8458806187223,199.98510768860348,73.99977719199549,0.9829449216202212,0.30022711154138637,1
437.4043008245924,19.249791018113804,0.8705784250460069,86.60956336116915,28.76795865645493,51.801043137609796,3.5159250271194153,91.31256512655057,59.99015549747894,148.1559734321345,0.27413616719193834,0.5311094225441555,1
462.76220801156745,17.294699122185676,0.23879621138153928,94.67337289233956,21.453118465133297,61.41862443190114,32.314521727941724,286.9875875158709,146.28684234097526,156.83743584641593,0.20265692199043106,0.40822182258823203,0
44.42679104045422,30.584127721188143,0.4512393441809881,10.590580440375764,13.796134719027343,23.660978270750732,54.41086239394686,318.70230613059175,140.44674849428492,152.65703804063182,0.44215411378658276,0.27384251909925916,0
215.07943712656356,9.821424953927888,0.9849896561408751,15.482861259771985,38.4290665456601,48.34980851068038,55.17123720199669,278.3546282764269,88.7370746094453,144.5223449668899,0.05684057071238846,0.13132324976431742,0
69.52143571507783,42.74825327776014,0.7720124763099904,94.47362587830797,11.31362150015931,42.914949195832186,35.65589211768887,369.1477552391538,116.65381005664342,40.900867738559164,0.9784944646717908,0.8191645000962298,1
517.8620555253561,35.38552564869984,0.027167421225559818,73.65352283347926,34.61771530772071,7.489584200198374,44.73027562526006,167.80462212045066,75.3077143933749,67.59399584809576,0.5884335564164248,0.9961452421241919,0
373.97887609653475,4.023495104051678,0.06520459126049205,88.29938248297731,11.666641132466331,10.616035354746723,96.55179182347663,382.5532958165654,34.04265542807644,93.96908699673499,0.5569520916641753,0.32954213352388206,0
198.5388149115895,18.791134910321777,0.46393137681233276,20.263263413534315,31.266508497722693,83.74725196187745,37.73484772303116,216.38354085409682,51.31229055905588,66.15859828553113,0.6557962798997199,0.3816210441766039,0
38.135010171614184,39.560323840297414,0.9092202058615602,58.758587110940184,37.35391335645144,23.981995220659023,25.822681325998296,242.0922491612984,25.32327513628826,150.9880400316658,0.49702364777720665,0.618037524676957,0
186.5893930293973,42.51294100311346,0.5387017979527142,70.11395944174737,10.93569444532696,19.495827149863054,24.34670440667601,324.0510636305357,163.93669804562978,65.87070484999093,0.03206351709454158,0.7184414747355413,0
195.10999321604822,21.033068006244136,0.4978125080342902,68.01118854469726,2.997165043065414,50.49114512501392,45.776461270413414,9.17919199961198,158.57457434619636,27.64641735706743,0.6123112888403968,0.39202953480359126,0
437.76370700283843,27.603512514481846,0.10547369995663058,40.81516908666981,6.548687149708704,76.87471313625129,75.9520148716944,326.99711071012416,228.14552917916947,79.80809040966082,0.7161738769564306,0.9049295169818152,1
382.53448281312785,7.516527574143385,0.656780104724294,1.5394891691308477,30.299848363551273,6.194651857898792,20.59881841884732,309.29257453605766,175.12281927533792,195.98288655647607,0.41674906062405315,0.5600039892289184,1
532.3276455457959,44.60258817616394,0.8221031606002255,58.29260568042631,42.47232031128678,57.680791963825584,70.92961271407681,154.92355837663996,12.491001301471547,45.176282586715175,0.7572955720711929,0.450390076405931,1
283.32895509716957,10.425226562254952,0.38042000750756233,25.310153917960875,2.2498410617712183,11.921044284057336,2.1149823349416286,42.89714244974474,212.218841742949,122.43173178864582,0.22700129933842061,0.6466727531599051,0
71.75654756298103,42.422929836080655,0.7756118509253275,45.02542461428904,36.70756295208231,3.6461050825618457,41.8932977983946,45.46772495652057,207.0420391069742,86.59460996794127,0.22127659106618403,0.9528038482491732,1
427.946872333797,29.23409920465658,0.9644766539008116,95.75810150838173,17.065932297502606,5.274395216221739,77.58650652027869,461.6118734926143,106.39687698544768,14.204913529865326,0.16141698768757395,0.7945522944217055,1
456.4710291701385,27.34815576954866,0.2037664591276891,39.903531764243475,23.926418495976126,83.41641082084413,33.873295577443145,344.6396606129186,140.60713212670117,97.57532119961189,0.37199475978916186,0.04001313053512434,0
336.76631854169773,23.070982995742888,0.5233296311947413,83.98016066644267,46.44297749227828,11.797248362806156,56.37371014453995,63.551306885370195,234.25879979340453,140.4328657296625,0.8470120353890835,0.33230991073995964,1
462.5803079727366,10.380141527299141,0.28713795808457554,18.854060574925114,16.598575236792275,4.515136441229195,20.49792328259108,178.36158465445317,127.7530473235599,102.64399516556375,0.8279120621490643,0.4705446849512227,0
296.27735781863447,7.943761440247872,0.7928544190338394,67.24604980250288,23.2668466969743,43.789988714291226,74.19953911261723,296.2414969507982,217.27723881026154,174.42121274931623,0.3828242079635038,0.31451757220910526,1
313.63969762919646,9.92187940815789,0.5775933658811575,97.70069544389435,0.6841207380340553,84.39934719420248,5.227910326875962,417.78585254532436,19.929301874444747,57.78740333151653,0.5891187359802366,0.7001875608304565,0
256.5246110151298,8.389721796491454,0.6345824175503038,10.189310087293679,4.0799360002419185,26.240837648930192,85.25426448755003,21.830464356504265,45.85244849008389,17.249834260792984,0.7208163164749156,0.826269149862581,1
15.251476046457114,35.081301310503896,0.7979141596158941,0.8319942227192012,12.929579556739201,42.17126175259164,19.819638642166815,118.31656573500443,105.78118642591627,187.31312233160122,0.24120677462802298,0.7313450951852716,0
64.73485619598267,15.755636662502855,0.3959704726624549,43.35827926326144,1.3926120410537202,3.9922532563751223,87.43980317083307,444.87449514769,140.34163400095312,75.6392699056438,0.16814108589474708,0.9893332868282753,0
18.85751141204055,2.6029204453528365,0.9150900684070432,9.26254830513672,31.56876630241255,44.907851413487585,35.25292413005173,4.582775091908243,195.89468444707205,115.28111029072667,0.972095993212311,0.2725476478930291,1
381.84624675826825,43.60961835633651,0.53302886724614,74.83843496762313,21.319917840081125,57.761308063713365,72.26835744744866,100.6995513969437,237.18290763436485,158.40062522603918,0.6175573132096185,0.8749894950244215,1
188.613588645796,39.77036482335416,0.157954822835348,91.45486638485589,27.407260136401103,57.090705375214476,31.922529778618845,479.512087986483,93.32435915378794,64.86273277511611,0.9814157218336639,0.7666226651744862,0
305.14241469882165,41.74885274378458,0.6958991181688025,43.402097270875885,8.732359294816478,33.242669217436514,90.59116712346476,306.70092326108556,11.379752673620382,143.23290763552222,0.3377559871322291,0.3621787575581461,0
544.5398843556558,44.77085201908959,0.7932613504382544,25.871164215544095,14.796601471830806,31.55331806631355,12.663712551837436,130.83568331875324,192.28116079087795,27.083769963565608,0.7030316999741315,0.7341245436569687,1
149.57533748932497,7.825286214876928,0.31676167706752667,43.44033190066098,33.191223742636254,10.662361893659789,17.85197892725987,33.495547197923806,145.05137257987394,58.25874944110105,0.22260363654123771,0.10407595641824696,0
246.22975382137784,17.830890850619642,0.857179256998753,72.3447817850001,48.26513618151999,36.67983206462684,49.303012515880226,14.095670223611078,47.6502861283684,28.94212722730398,0.26120017127391293,0.7893334823405523,1
453.3306831258292,34.12073140668411,0.9061432547657664,0.9054161580370979,2.52083868011046,9.949466887296465,8.193843903814614,122.37253981846364,118.75882958914084,162.24611168027155,0.511902121269624,0.5323306025871026,0
137.27889929497348,31.32092781242065,0.2769044873778089,58.945398948469716,44.519216042763304,76.65959447120517,19.598018470176193,440.7429097944552,178.15445892809385,44.52984704535707,0.3196181255080712,0.29229017270925317,0
46.187945897275796,6.925315785293478,0.9835214727152221,61.329168488737906,28.844060065560424,96.62742977481858,94.37663822120143,207.95682714875474,184.8988288964745,143.48071108104205,0.16762156384058446,0.6557773017841801,1
173.85087174826083,36.712490624577796,0.14071152804875842,63.76882468959355,28.195978337781185,97.00744566667069,97.64896611478872,360.1666845829965,119.90841887970288,188.65967944913052,0.262880701989326,0.641619998714409,1
96.73277235240265,10.09982573264973,0.20201566840248997,24.202207998087722,25.013926760388017,86.50710993753938,37.62593293304219,459.1425176899789,73.25148723092619,105.5544418137754,0.03574839446586464,0.2094862227195997,0
557.8185914055439,10.07179266701804,0.18422483923802613,71.40527233781268,3.4697042952091692,60.07921493396191,92.32860210139357,204.0202308014083,233.69821968923844,108.00583845213754,0.7044236214774866,0.030397414811526136,1
484.87222773865017,24.16384903020361,0.8939897100078704,9.13914863317764,4.493842586808033,70.086569724388,54.48246756734317,95.63868551869852,159.20702662955827,92.20671361956241,0.4921166570858616,0.4336225869016739,1
380.0422539062541,26.682297067876643,0.6542925523249619,19.92703364668008,30.045600282954304,28.520580268041407,26.974246587376705,258.5589654284597,97.97700464311168,65.17802867872855,0.09424306640452562,0.5695118693444212,0
522.8763541126307,26.103879352701505,0.15210428322227287,87.74700466544819,17.047928571777916,63.077042017262066,70.23987210805987,454.04184352992723,67.31117380911658,95.13100618498342,0.1716939931284912,0.8766052783705984,0
482.20324613946866,4.116907682898969,0.440323418368349,73.87231507265663,45.86340332888403,45.56495494398774,65.89018065748571,402.1872070688503,175.4647159208549,120.56150645335188,0.10253453811264401,0.9282167956475944,1
111.9420353316215,39.48573881836712,0.615298025069802,1.3745554011345251,20.329526867973613,48.20173397769325,98.91253191087334,32.91492168157689,58.124026942504244,197.19831443413187,0.6125928082758765,0.5288052181567664,1
535.5353990939867,11.952001916491772,0.08346408498938329,24.83762603698002,7.1640729351320545,75.7776560375158,26.50472874092833,346.28640003879093,41.21039735368516,187.55291186364485,0.0942103636124938,0.7538034837685449,0
323.6053451493904,5.828171457726188,0.8824163684073387,21.440648299316457,35.7359416751018,28.191835559725163,67.20595026617355,285.9487612294769,127.16013335089687,172.43059165862437,0.7542823330352161,0.43930327232799693,1
484.4640930984375,39.99366359410397,0.8036035354415352,27.080632803697256,14.667671072050492,31.803961169451988,5.202375502944689,453.73158817321274,69.59697423459404,177.82610714097166,0.020510919320391174,0.746082156572893,0
537.6547799540959,43.0043174203389,0.5052067735766382,24.755977027988642,26.27351536779466,92.46417911286366,11.36460386967194,61.24070842514862,150.9372347816676,93.56983665840859,0.2493757879958921,0.20480152493916692,0
190.80208498311833,38.795742776945275,0.9671266152591704,6.252629574284574,34.8916392752585,5.622429485097225,0.3918374951093262,267.01805660232833,28.305281969816036,131.48886543549295,0.8906666758919072,0.3710647348035314,0
66.03115471660605,36.42822336261951,0.4177609792750997,45.894051659682034,45.01320556010352,48.56342984133404,99.94606810596731,439.73134675594616,157.1858650961572,179.01334458724284,0.718531318122246,0.6342279988136148,1
136.761097525165,29.48588912875598,0.9841103190364978,73.27334747861651,39.6095597400838,91.28008004078617,80.22736971474778,205.0118933708715,67.99116671944853,78.59015299827061,0.07296833292568772,0.01815796560707883,1
256.2646731757538,24.78858167741127,0.6679199988036271,60.67317247174364,33.818053393636205,61.0363007818157,78.67230147335408,240.99745886643353,0.058304264283055574,192.35249566909377,0.8211261044851798,0.722461310338954,1
490.8088595534959,3.9144041960134563,0.6346712732539415,67.28716685980798,33.98165911975718,54.64070742121321,50.97260752881797,35.230338833479145,30.46465384180233,83.1572124138366,0.4930351215402048,0.8355355012681668,1
516.4383499538061,18.380394588181442,0.165954895295785,8.114917853623915,47.296232201604326,24.974417922935523,30.006708290543994,139.07182022445542,224.06769068042257,120.21653307864312,0.8467830271688292,0.39914166109395144,1
4.171278318714422,16.77098326555413,0.881927758304644,95.14907101767872,14.791204874826802,34.327548906444825,15.126428446267592,162.25332458447366,208.16511338768586,141.9609426544744,0.6007397744503934,0.4479424171771643,1
306.44838154653945,11.688920269214679,0.42748968792061515,83.84918338430248,0.05560470980937038,85.20484158046929,28.467473884646367,472.56122437244346,56.066167688696844,190.11840261518768,0.6818330320328587,0.851282212216531,1
250.44660188926738,32.553905115986325,0.16223340578247936,80.50903184956627,13.597727969909934,55.921813176845816,37.597122192913915,141.33368027057952,186.8092570909179,48.92325481045321,0.9935015603957081,0.7756546353260334,1
133.26468628243816,22.314408078544687,0.01260751997575904,82.29838050417675,10.8945689813372,51.47421937567799,75.6310096980294,230.434367634826,146.05718236175383,149.22619564772845,0.23233554592401817,0.288149489033375,0
71.91922040020968,3.647079715844157,0.5597556836383826,93.27105081327613,33.09172925569991,9.957971354002893,53.96617889031524,335.6522117821399,233.01713074796868,104.16311722881643,0.6239455747613883,0.32397610656153897,1
202.56910284217676,9.90824408774151,0.5273996221226763,54.42539661136977,31.68557998827645,1.6028156455123121,7.748362655548268,81.09168620393869,89.66535828817419,53.71142812412821,0.46032139005739836,0.6788782323905966,0
565.7458223475115,30.746644364681817,0.7193536223691586,20.02820178676259,29.67306913523619,96.36851886870491,1.802900895891224,243.22119357093723,163.5505470041211,155.32136795927812,0.039451952922691436,0.5631980924481612,1
193.92175921245314,3.4258886770635084,0.8902580530178021,61.678360785254114,0.812172160472685,37.698616728684165,10.233217953406315,369.2695197379538,15.24857338174046,110.44445603476932,0.014470641502865034,0.16222957109649694,0
311.27437304601966,38.30431113219459,0.07940658464302952,74.2881493667939,36.438902722532376,60.32130620995043,41.049871369737936,433.427606513533,95.09936323593743,132.19476412993515,0.11922857781785867,0.3099299092291664,0
