temperature,humidity,wind_speed,vegetation_density,fuel_moisture,drought_index,precipitation,air_quality,land_slope,ignition_sources,target
36.40130838029839,79.60790991207439,54.353821734264606,39.76123785528706,85.0574528015116,0.33444252711810407,40.73125280129586,101.29678572620175,39.158851072150895,8,0
25.545633665765813,11.701552868030971,8.172534574677826,26.42762631586393,20.152837800631286,0.5193126926423032,46.80815207754983,171.77063608089452,6.239363810098667,3,1
49.08753883293676,79.97613381473596,45.830064152865646,20.53329387067998,93.44330387534414,0.19755590567847825,25.6758933370885,269.56311693308663,5.7290345436026255,9,0
43.253984700833435,52.31497072217696,48.469628713004695,48.303969755889,68.90876537482296,0.8051743973603768,47.513961180570355,181.8137874876693,7.9052534085863035,1,1
48.18496824692568,85.1254158810317,16.577454016327575,26.853375606760732,82.32732126800302,0.1857769546987078,26.78444852280149,282.46762057346973,43.211986132143,5,0
46.844820512829465,73.90265886189323,94.56981470002823,28.746166489725013,55.619069263001165,0.08496628988946642,19.709524729995398,170.94922414569908,31.19262121142307,0,0
37.93699936433255,89.834728842667,84.99753714806619,65.67560634745571,77.95167014240634,0.43624602635715737,42.41015642764477,172.6122741839875,36.06171909586365,5,0
47.6562270506935,38.05694523613681,66.90223373291083,96.85373316998923,1.620039733946721,0.6583074395060619,24.64913552290445,79.93669712513298,17.893574357973886,9,1
22.654775061557586,71.37506311449016,46.22955610006072,60.363720055937506,81.83804247795352,0.43771682493354136,23.595125528226152,250.66406103805494,15.134072737723,0,0
25.879485872574357,42.15447308873937,41.17655415845085,7.697946706496628,4.013885908536652,0.2767541319513086,24.515624470491414,111.74135311676562,10.551780305242648,7,0
21.35681866731614,48.39004962431271,65.09734671509541,7.558361385406698,88.99133763628625,0.5581711838904407,42.339250093487266,274.90312234307873,21.6291612740584,4,0
29.759909922897933,60.20043705746961,54.543186940690546,95.1423220845566,99.19627472386433,0.34700233541219994,41.597077084402606,277.70605508259905,24.83229300903758,5,0
31.660318690684463,79.8941691349071,6.227310588188562,29.729079030733363,29.40674621767778,0.9328676901266331,20.17599962201056,285.8275279685374,28.429867964373994,1,0
28.140470953216877,88.72667753594361,51.25026487703317,9.206698608247542,21.031855628579365,0.9226451396035721,16.66499299352625,180.0576222757725,11.570332679941252,1,0
44.86212527455788,71.46187310916146,80.64036172328395,59.90445871503815,76.53633638580408,0.5023718199720955,24.596401201956464,219.27344619591108,42.689433640634576,8,1
30.70259980080768,43.4213425733867,45.923987759695805,62.36487782902661,25.302634092025322,0.3278839940182585,28.638625486855453,244.6289700154159,7.639132419321113,2,1
28.428035290621423,43.70856018216561,5.195657755426842,64.85048201186882,86.55623831722035,0.7371324139566391,11.916860531399848,82.7536546626164,43.454392864488554,5,0
36.28088249474746,69.00658412711132,78.6278199384033,26.74020278575413,10.28425921574767,0.03671294348306664,39.697754235779534,200.2392987493743,0.6685255128376705,9,0
24.22772674924288,29.102171661464187,20.13637821359744,1.5110684214475034,12.595519637935826,0.47476900604365124,24.324138286621142,58.57447532582792,21.65065613175805,4,0
44.06590942262119,18.837929050511573,25.862083488803876,96.50153694544719,97.91515551006155,0.33632339427033353,16.70227742099798,174.39152084718148,15.001552715245325,3,1
22.236519310393124,38.36977261126212,16.47063534322959,25.089304569110247,67.38388982700046,0.9205358851025547,5.34104964819953,88.71067040505685,20.210553626861287,9,1
49.60660809801552,32.97911933232654,33.02150648714976,67.60262880525475,84.68872244289528,0.012003027272682543,11.942258020180347,95.73073149052118,25.679906054135508,1,0
43.16734307889972,33.7046496364792,75.6751505688635,70.66298698787095,32.4329377351518,0.5528148757183491,47.46405858779919,141.2618916731504,19.601512110571907,7,1
25.961470446025174,28.688620083992795,51.93858595039374,61.00074170794857,67.64837495206044,0.740663581066626,15.25498434097633,158.10929167912576,18.668108263571774,9,1
20.165663513708072,13.36745517090895,20.488127415071254,31.290739421364822,59.42418273085972,0.48501798752404124,8.442964468351766,205.79310613304682,32.9725536935988,6,0
44.463842853645026,11.429914778673105,87.78300781520409,27.109625376406576,60.3150120122947,0.08540303016272166,23.03363958274966,68.60710460962892,30.86443237889091,1,0
41.205720315428515,89.01779117888252,87.95818549515292,59.76682827027031,68.25324595377215,0.9724613900279022,15.354387168012435,175.92294030936114,37.497207691613156,5,1
41.87021504122962,44.22185069886899,87.05784250460069,86.60956336116915,57.53591731290986,0.5180104313760979,1.7579625135597077,95.65628256327528,11.2481541557773,7,1
43.13811040057837,40.74613177277453,23.87962113815393,94.67337289233956,42.906236930266594,0.6141862443190114,16.157260863970862,193.49379375793546,27.428782938932862,6,1
22.221339552022712,64.3717826154456,45.12393441809881,10.590580440375764,27.592269438054686,0.23660978270750732,27.20543119697343,209.35115306529588,26.333765342678422,0,0
30.753971856328178,27.460311029205133,98.49896561408751,15.482861259771985,76.8581330913202,0.4834980851068038,27.585618600998345,189.17731413821346,16.638201489270994,4,1
23.47607178575389,85.99689471601803,77.20124763099903,94.47362587830797,22.62724300031862,0.42914949195832186,17.827946058844436,234.5738776195769,21.872589385620643,1,0
45.89310277626781,72.90760115324417,2.716742122555982,73.65352283347926,69.23543061544142,0.07489584200198374,22.36513781263003,133.90231106022532,14.120196448757794,5,0
38.69894380482674,17.15288018498076,6.5204591260492055,88.29938248297731,23.333282264932663,0.10616035354746722,48.27589591173832,241.2766479082827,6.382997892764334,6,1
29.926940745579476,43.40646206279427,46.39313768123328,20.263263413534315,62.53301699544539,0.8374725196187746,18.86742386151558,158.19177042704843,9.621054479822977,6,1
21.90675050858071,80.32946460497317,90.92202058615601,58.758587110940184,74.70782671290289,0.23981995220659025,12.911340662999148,171.0461245806492,4.748114088054049,2,0
29.329469651469864,85.57856178331282,53.870179795271426,70.11395944174737,21.87138889065392,0.19495827149863054,12.173352203338005,212.02553181526784,30.738130883555584,6,0
29.75549966080241,47.39212089998958,49.781250803429025,68.01118854469726,5.994330086130828,0.5049114512501393,22.888230635206707,54.589595999805994,29.732732689911817,4,1
41.888185350141924,59.07291113685662,10.547369995663058,40.81516908666981,13.097374299417408,0.7687471313625129,37.9760074358472,213.49855535506208,42.77728672109428,7,1
39.12672414065639,23.36271568736602,65.6780104724294,1.5394891691308477,60.59969672710255,0.06194651857898792,10.29940920942366,204.64628726802883,32.835528614125856,7,0
46.616382277289794,89.29349009095813,82.21031606002255,58.29260568042631,84.94464062257356,0.5768079196382558,35.464806357038405,127.46177918831998,2.342062744025915,6,1
34.16644775485848,28.53373611067547,38.04200075075623,25.310153917960875,4.499682123542437,0.11921044284057336,1.0574911674708143,71.44857122487237,39.79103282680294,5,0
23.58782737814905,85.41854193081005,77.56118509253275,45.02542461428904,73.41512590416463,0.03646105082561846,20.9466488991973,72.73386247826028,38.82038233255766,1,0
41.39734361668985,61.97173191938948,96.44766539008116,95.75810150838173,34.13186459500521,0.05274395216221739,38.793253260139345,280.8059367463071,19.94941443477144,5,1
42.82355145850693,58.61894359030873,20.376645912768907,39.903531764243475,47.85283699195225,0.8341641082084413,16.936647788721572,222.3198303064593,26.36383727375647,8,1
36.83831592708489,51.015080881320685,52.33296311947413,83.98016066644267,92.88595498455656,0.11797248362806156,28.186855072269974,81.7756534426851,43.92352496126335,1,0
43.12901539863683,28.453584937420693,28.713795808457554,18.854060574925114,33.19715047358455,0.04515136441229195,10.24896164129554,139.18079232722658,23.95369637316748,0,0
34.81386789093172,24.12224256044066,79.28544190338394,67.24604980250288,46.5336933939486,0.4378998871429123,37.099769556308615,198.1207484753991,40.739482276924036,4,1
35.681984881459826,27.63889672561403,57.75933658811575,97.70069544389435,1.3682414760681105,0.8439934719420248,2.613955163437981,258.8929262726622,3.7367441014583895,5,1
32.82623055075649,24.915060971540363,63.45824175503038,10.189310087293679,8.159872000483837,0.26240837648930193,42.627132243775016,60.91523217825213,8.597334091890728,2,0
20.762573802322855,72.36675788534026,79.79141596158941,0.8319942227192012,25.859159113478402,0.4217126175259164,9.909819321083408,109.15828286750221,19.833972454859303,7,0
23.236742809799132,38.01002073333841,39.59704726624549,43.35827926326144,2.7852240821074403,0.03992253256375122,43.71990158541654,272.437247573845,26.314056375178712,6,0
20.942875570602027,14.62741412507171,91.50900684070432,9.26254830513672,63.1375326048251,0.4490785141348759,17.626462065025866,52.29138754595412,36.73025333382601,1,0
39.09231233791341,87.52821041126491,53.302886724614,74.83843496762313,42.63983568016225,0.5776130806371337,36.13417872372433,100.34977569847186,44.47179518144341,6,0
29.4306794322898,80.70287079707406,15.7954822835348,91.45486638485589,54.814520272802206,0.5709070537521448,15.961264889309422,289.7560439932415,17.49831734133524,0,0
35.25712073494108,84.22018265561704,69.58991181688025,43.402097270875885,17.464718589632955,0.33242669217436516,45.29558356173238,203.35046163054278,2.133703626303822,8,1
47.22699421778279,89.59262581171483,79.32613504382545,25.871164215544095,29.593202943661613,0.3155331806631355,6.331856275918718,115.41784165937662,36.052717648289615,6,0
27.47876687446625,23.91161993755898,31.67616770675267,43.44033190066098,66.38244748527251,0.10662361893659789,8.925989463629936,66.7477735989619,27.197132358726364,5,0
32.31148769106889,41.699361512212704,85.7179256998753,72.3447817850001,96.53027236303998,0.3667983206462684,24.651506257940113,57.04783511180554,8.934428649069075,1,0
42.66653415629146,70.6590780563273,90.61432547657664,0.9054161580370979,5.04167736022092,0.09949466887296465,4.096921951907307,111.18626990923181,22.267280547963907,2,0
26.863944964748676,65.68164944430337,27.690448737780894,58.945398948469716,89.03843208552661,0.7665959447120516,9.799009235088096,270.37145489722764,33.403961049017596,0,0
22.30939729486379,22.311672507188405,98.3521472715222,61.329168488737906,57.68812013112085,0.9662742977481859,47.188319110600716,153.97841357437738,34.66853041808897,9,1
28.69254358741304,75.26664999924942,14.071152804875842,63.76882468959355,56.39195667556237,0.9700744566667069,48.82448305739436,230.08334229149824,22.48282853994429,4,1
24.83663861762013,27.955245746932853,20.201566840248997,24.202207998087722,50.027853520776034,0.8650710993753938,18.812966466521097,279.5712588449894,13.73465385579866,8,1
47.890929570277194,27.905409185809845,18.422483923802613,71.40527233781268,6.9394085904183385,0.6007921493396191,46.164301050696785,152.01011540070414,43.81841619173221,5,1
44.24361138693251,52.957953831473084,89.39897100078704,9.13914863317764,8.987685173616066,0.7008656972438799,27.241233783671586,97.81934275934927,29.851317493042178,4,1
39.002112695312704,57.43519478733625,65.42925523249619,19.92703364668008,60.09120056590861,0.28520580268041407,13.487123293688352,179.27948271422986,18.37068837058344,2,0
46.143817705631534,56.40689662702489,15.210428322227287,87.74700466544819,34.09585714355583,0.6307704201726206,35.119936054029935,277.02092176496365,12.620845089209359,4,1
44.110162306973436,17.31894699182039,44.032341836834895,73.87231507265663,91.72680665776807,0.45564954943987745,32.94509032874286,251.09360353442514,32.8996342351603,7,1
25.597101766581076,80.19686901043043,61.529802506980204,1.3745554011345251,40.659053735947225,0.4820173397769325,49.45626595543667,66.45746084078844,10.898255051719547,1,0
46.77676995469933,31.248003407096483,8.34640849893833,24.83762603698002,14.328145870264109,0.757776560375158,13.252364370464164,223.14320001939547,7.726949503815968,4,1
36.180267257469524,20.361193702624334,88.24163684073388,21.440648299316457,71.4718833502036,0.28191835559725165,33.60297513308677,192.97438061473844,23.84252500329316,5,1
44.22320465492187,81.09984638951818,80.36035354415351,27.080632803697256,29.335342144100984,0.3180396116945199,2.6011877514723447,276.86579408660634,13.049432668986384,9,1
46.8827389977048,86.45211985838027,50.52067735766382,24.755977027988642,52.54703073558932,0.9246417911286366,5.68230193483597,80.62035421257431,28.30073152156268,7,1
29.540104249155917,78.97020938123605,96.71266152591704,6.252629574284574,69.783278550517,0.056224294850972245,0.1959187475546631,183.50902830116416,5.307240369340507,7,0
23.301557735830304,74.76128597799024,41.77609792750997,45.894051659682034,90.02641112020704,0.4856342984133404,49.97303405298366,269.86567337797305,29.47234970552947,4,0
26.83805487625825,62.41935845112174,98.41103190364979,73.27334747861651,79.2191194801676,0.9128008004078617,40.11368485737389,152.50594668543573,12.7483437598966,8,1
32.81323365878769,54.06858964873115,66.79199988036271,60.67317247174364,67.63610678727241,0.610363007818157,39.33615073667704,170.49872943321677,0.01093204955307292,3,1
44.54044297767479,16.958940792912813,63.467127325394145,67.28716685980798,67.96331823951436,0.5464070742121321,25.486303764408984,67.61516941673958,5.712122595337937,8,1
45.82191749769031,42.676257045655895,16.5954895295785,8.114917853623915,94.59246440320865,0.2497441792293552,15.003354145271997,119.53591011222771,42.012692002579236,6,0
20.20856391593572,39.81508136098512,88.1927758304644,95.14907101767872,29.582409749653603,0.34327548906444827,7.563214223133796,131.12666229223683,39.030958760191105,5,1
35.32241907732697,30.7803027008261,42.74896879206152,83.84918338430248,0.11120941961874076,0.8520484158046929,14.233736942323183,286.28061218622173,10.512406441630658,3,1
32.52233009446337,67.87360909508679,16.223340578247935,80.50903184956627,27.19545593981987,0.5592181317684581,18.798561096456957,120.66684013528976,35.02673570454711,1,0
26.663234314121908,49.67005880630167,1.260751997575904,82.29838050417675,21.7891379626744,0.5147421937567799,37.8155048490147,165.217183817413,27.38572169282884,7,0
23.595961020010485,16.483697272611835,55.975568363838256,93.27105081327613,66.18345851139982,0.09957971354002892,26.98308944515762,217.82610589106994,43.690712015244124,5,0
30.12845514210884,27.614656155984907,52.739962212267635,54.42539661136977,63.3711599765529,0.01602815645512312,3.874181327774134,90.54584310196935,16.81225467903266,2,0
48.287291117375574,64.66070109276768,71.93536223691585,20.02820178676259,59.34613827047238,0.9636851886870491,0.901450447945612,171.6105967854686,30.665727563272707,6,1
29.696087960622656,16.090468759224017,89.02580530178021,61.678360785254114,1.62434432094537,0.37698616728684164,5.116608976703158,234.6347598689769,2.8591075090763365,9,1
35.563718652300985,78.0965531239015,7.9406584643029525,74.2881493667939,72.87780544506475,0.6032130620995043,20.524935684868968,266.7138032567665,17.831130606738267,6,0
41.090568766855334,49.611722161117946,73.14964903403623,73.79173933540254,32.353041248549154,0.07971507318728499,46.659645852450915,206.56481866560668,43.37179475346812,5,0
30.90888807137882,48.44692618613184,18.741194409758222,52.14490241668801,66.50559890066312,0.6831142857230466,31.87012406046108,217.26337882923698,24.254139350255425,1,0
49.15346248162882,57.392622772761406,85.8177053157164,6.845871933357806,55.65784285021533,0.9325667087059609,40.091294993775755,81.57086814614223,12.954577650068005,7,1
48.87341884826334,75.97447727401193,81.90635138616561,37.11129384301278,34.27309254279072,0.5756652529974197,23.318729725227428,286.4441243115868,5.412193340787309,0,1
27.553468874760924,37.824736632175444,54.07937549855444,92.07666084633573,13.457626710410775,0.12611532237541057,18.08330415975214,83.14351937112059,31.65877530816887,0,0
34.91745517677156,64.24129220472508,71.02427986233116,58.4448909757426,9.441889766048096,0.5817215274734767,5.420018635831136,243.66823429544957,29.018521954337707,5,1
29.026349294503092,55.25855711966329,31.43501131837484,53.83319432557134,83.15183331122236,0.7663472131046524,43.79665110931025,116.2040804445797,16.82724211216986,4,0
28.545214831324028,31.362261613553706,47.116789893281464,26.885351438219352,91.8397542081558,0.40641653657401866,39.158001451395144,283.3982859253129,42.79236083396254,8,0
21.106608420635983,80.29039890841264,82.16368977104716,36.84489199165789,64.97880467642996,0.8798377479414679,8.405904879886256,229.9898848423699,0.9991265844532643,6,1
38.286930019396905,73.79408172855425,45.92651971732139,89.53460891531692,10.343411486048337,0.6486829533573645,25.613028193813026,238.45342824459223,13.667573323432162,1,1
35.08037069686584,62.67614677267404,35.77982653254418,66.64630475268358,40.20272168882407,0.8992489182892025,24.368740396062243,104.76479326497082,41.448126883481166,6,1
21.54436253749968,78.04653832753935,49.421244725029986,78.73870267523328,72.89392001051573,0.6235053112473372,31.25457763432643,160.75999415879022,14.442094724374817,2,0
28.359393927098346,79.3835360767842,82.82492524372184,45.434542306765515,77.9820884010068,0.13128797200482423,47.30934469956306,204.4532986473216,11.351377523482668,0,0
47.24797657899961,66.66903813720279,33.520804737087275,63.024721945615795,11.82186222910886,0.3096917111051891,28.98857208812398,242.49340455165023,24.03991844690613,7,1
27.186856720009175,76.96106626909376,17.37615931357438,24.838360874320752,0.003071884538241587,0.20179494825245692,27.01086333893093,75.9898439780974,37.071078746424206,2,0
24.346846162736693,65.79771693354269,71.20140203307808,70.54608302834863,71.2137045880605,0.9088264977168623,2.516146646733197,290.5913291136321,4.641604239526248,7,1
34.68358280832689,64.41126174082403,82.59782127080818,42.76013337033373,35.659617598620564,0.7604000672874827,3.1453738009011967,272.555167638639,42.435931934058125,6,1
49.56951362331802,59.48891025721474,10.063747852353334,44.25455148147456,25.448133161826025,0.676398368910006,9.367339566339444,117.58714762389609,35.77827965315238,1,0
27.261658145345013,70.2173311646113,23.98741127559447,64.93223245768817,1.289746978952544,0.3009663196316217,1.623538584587414,255.690060758083,8.156261499819838,0,0
40.16406642217636,22.688408423445896,14.19719897609939,93.62806214689266,54.02994067614997,0.18404477205021352,37.167644778500616,179.58098075995585,32.04035825391732,6,0
42.84858845986153,80.46966073591427,34.79414115821666,6.400634660862092,85.11507354259817,0.7564510879889118,36.16651519969815,165.45162039050467,17.323142518690073,0,0
27.12912631977199,79.74748221961856,45.035097890541266,82.47432373470076,95.76316462725879,0.47415794587907967,6.802811721582147,128.60852645285135,18.103260513434343,5,0
41.84649045835579,12.339782642764732,74.88263369633064,29.238311041219312,56.574495061328925,0.22578955215062912,41.803945039764045,195.2421466578981,35.24805415974899,9,1
31.033493981577596,76.06534004518102,65.11475848816741,44.391945450637785,51.44613277398942,0.6166219781652751,7.7393017423055985,232.47227942589944,43.32531635913295,9,1
38.96917491780738,20.309589397875616,62.092856747843115,2.1913328775008956,8.50563854892411,0.040333852138451975,15.05877934986794,152.73322624068956,5.6995142781237265,7,1
39.00589132282684,36.809508340731355,35.23749466096544,30.1046077834313,54.887280154259976,0.3261702541282535,12.44884495806825,207.30479825207303,18.928360659546872,6,0
36.073240522242756,69.48066050332862,84.144755308476,50.26312426301305,37.99790789653946,0.46855699459113465,18.61535492865239,224.82823028882595,21.64237236379366,3,1
22.70869310163225,22.860791683864655,47.128716739816454,5.617607734743901,60.71352808835769,0.14795833410940584,12.733188294498094,227.78045425382146,16.934031762974893,0,0
45.05907486767714,75.43736192952497,97.91049380151546,49.10957293831652,38.87263478765467,0.9846544775908396,24.4475463219226,62.99152453279506,16.343510567230126,0,1
29.623401949152075,76.57073423661936,63.41421382957368,92.71106288584274,24.029912345036674,0.20909736458961425,20.37039406773427,264.9369514212667,2.352090040271844,3,0
25.595555311995625,50.597418700866896,12.626474156450273,10.539321810780521,9.49652752283765,0.13035313004326554,49.328474538966326,164.56332869126197,30.849237925318047,4,0
21.223254246642917,10.510869737346686,67.6177562075434,76.44407280755044,31.491844458889574,0.2035348738868964,2.7963175064112833,115.60402042405362,19.629648770402042,6,1
37.72678829564725,32.96305065399302,32.5104015431699,40.967105337599264,9.664483428775227,0.7690611331597242,7.109068819367581,110.4411268699204,8.765721118976705,3,1
40.32693085526847,59.35415347005937,68.63271966860974,65.5173714524338,17.689695082398394,0.4255056592718428,2.6412946954301244,170.7535282109876,36.721507603593075,9,1
20.497634867835686,88.49489424219388,6.964114816240574,26.023659798522935,98.73361585795459,0.565415939752538,31.29205974911879,271.70788486723984,36.11523366682326,0,0
35.36279174897843,60.54508216133347,17.48814371759594,15.949226254135828,44.41035569066186,0.021009156986360744,2.725463870685979,144.58689542066173,21.887623264000222,9,0
26.79487325593814,30.78428648513278,85.57372589057863,16.046261427122644,53.187176650501655,0.034431308573314556,41.821986868806164,237.43143669588582,13.430279751649223,6,0
39.35518371228349,60.72045624796891,22.71795570235149,7.049194564314465,87.36185287372153,0.44582554982701617,25.59693153409639,74.20468274680465,28.714172660840358,1,0
25.23099287014974,53.198830377268436,83.704112524294,18.564670490124303,99.55689004906878,0.8166552432016235,26.350381229076685,169.01417553776542,12.966846109983138,1,0
40.72813214307398,72.3876316120915,27.927608845441043,66.42193849889682,58.27144493446815,0.8852388787075652,28.07972538560971,297.9215350981839,10.620356864567041,7,1
31.602060389016124,18.558451106156674,64.28819100587077,88.16906118435081,81.24738210441717,0.08670656759564022,8.540685315310537,242.60945069808423,32.873159431184696,9,1
48.101899662102035,70.88223220016224,69.4150573509831,81.41256855911618,32.694102433667524,0.5383631021010228,9.884515155724378,102.63212211015326,1.8146357874427816,9,1
24.125628324379797,53.301326294088824,51.265475314505295,68.51343098744842,30.57439574472911,0.9132296862792705,15.940866143650235,175.36036842447766,4.264581196556728,9,1
